################################################################
# ThreatFox IOCs: recent ip-port - CSV format                  #
# Last updated: 2025-07-08 18:03:11 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","reference","tags","anonymous","reporter"
"2025-07-07 16:00:53", "1554242", "193.31.28.49:5946", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-07-08 17:50:16", "100", "https://search.censys.io/hosts/193.31.28.49", "AS213250,C2,censys,ITP-SOLUTIONS,RAT,Remcos", "0", "DonPasci"
"2025-07-07 16:00:31", "1554241", "156.238.225.44:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 04:00:10", "100", "https://search.censys.io/hosts/156.238.225.44", "AS8796,C2,censys,CobaltStrike,cs-watermark-987654321,FD-298-8796", "0", "DonPasci"
"2025-07-07 15:22:42", "1554240", "27.147.169.101:7000", "ip:port", "botnet_cc", "win.xworm", "None", "XWorm", "", "75", "https://bazaar.abuse.ch/sample/4d5c94ee188d2b20cc91fa680b6a81a59a61ac93fc7e822dcd58be0310fd7768/", "xworm", "0", "abuse_ch"
"2025-07-07 15:15:05", "1554239", "27.147.169.101:9999", "ip:port", "botnet_cc", "win.nanocore", "Nancrat,NanoCore", "Nanocore RAT", "", "100", "None", "NanoCore,RAT", "0", "abuse_ch"
"2025-07-07 15:01:11", "1554238", "147.185.221.29:60301", "ip:port", "botnet_cc", "win.xworm", "None", "XWorm", "", "100", "None", "XWorm", "0", "abuse_ch"
"2025-07-07 14:55:18", "1554236", "18.157.68.73:15761", "ip:port", "botnet_cc", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "100", "None", "NjRAT", "0", "abuse_ch"
"2025-07-07 14:55:17", "1554235", "18.156.13.209:15761", "ip:port", "botnet_cc", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "100", "None", "NjRAT", "0", "abuse_ch"
"2025-07-07 14:55:15", "1554234", "18.192.93.86:15761", "ip:port", "botnet_cc", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "100", "None", "NjRAT", "0", "abuse_ch"
"2025-07-07 14:55:11", "1554233", "3.126.37.18:15761", "ip:port", "botnet_cc", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "100", "None", "NjRAT", "0", "abuse_ch"
"2025-07-07 13:20:31", "1554228", "149.22.227.64:1111", "ip:port", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "75", "https://bazaar.abuse.ch/sample/2c9a9dad74ed9892e2d73dc8a1bbfcdd46d6d9d54a4625a803842d734a5a8ec2/", "quasar", "0", "abuse_ch"
"2025-07-07 13:15:42", "1554227", "212.115.41.175:16465", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "75", "https://bazaar.abuse.ch/sample/de20202f133028c44d65a6351061a2bd4b7eeb5b4b94a5a91922c5e1312ea65f/", "remcos", "0", "abuse_ch"
"2025-07-07 13:08:08", "1554225", "43.139.59.122:8080", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 18:03:37", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-07-07 13:05:02", "1554223", "194.213.18.34:443", "ip:port", "botnet_cc", "js.fakeupdates", "FakeUpdate,SocGholish", "FAKEUPDATES", "2025-07-08 13:15:52", "100", "None", "FAKEUPDATES,SocGholish", "0", "pancak3lullz"
"2025-07-07 13:03:42", "1554224", "129.204.130.127:8080", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 18:01:00", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-07-07 12:29:46", "1554222", "45.156.87.219:80", "ip:port", "botnet_cc", "win.stealc", "None", "Stealc", "", "100", "https://tria.ge/250707-n1d8tastfx", "AS51396,c2,PFCLOUD,Stealc,stealer,triage", "0", "DonPasci"
"2025-07-07 12:02:04", "1554219", "176.46.157.64:1912", "ip:port", "botnet_cc", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "100", "https://tria.ge/250707-ns1f3sssg1", "AS215310,C2,RedLine,RedlineStealer,stealer,triage,USERCLOUD", "0", "DonPasci"
"2025-07-07 12:01:17", "1554216", "94.31.108.120:8808", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "100", "https://tria.ge/250707-hwbn8sgn4v", "AS8899,asyncrat,C2,DE-DGW,rat,triage", "0", "DonPasci"
"2025-07-07 12:01:16", "1554214", "94.31.108.120:6606", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "100", "https://tria.ge/250707-hwbn8sgn4v", "AS8899,asyncrat,C2,DE-DGW,rat,triage", "0", "DonPasci"
"2025-07-07 12:01:16", "1554215", "94.31.108.120:7707", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "100", "https://tria.ge/250707-hwbn8sgn4v", "AS8899,asyncrat,C2,DE-DGW,rat,triage", "0", "DonPasci"
"2025-07-07 12:01:07", "1554213", "141.11.1.120:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-07-08 17:46:17", "100", "https://search.censys.io/hosts/141.11.1.120", "AS43350,C2,censys,Mythic,NFORCE", "0", "DonPasci"
"2025-07-07 12:01:00", "1554210", "47.121.130.60:8888", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-07-08 04:00:25", "100", "https://search.censys.io/hosts/47.121.130.60", "ALIBABA-CN-NET,AS37963,C2,censys,Supershell", "0", "DonPasci"
"2025-07-07 12:00:48", "1554206", "106.14.2.243:443", "ip:port", "botnet_cc", "win.pupy", "Patpoopy", "pupy", "2025-07-08 18:43:33", "100", "https://search.censys.io/hosts/106.14.2.243", "ALIBABA-CN-NET,AS37963,C2,censys,Pupy,RAT", "0", "DonPasci"
"2025-07-07 10:45:08", "1554204", "193.161.193.99:53895", "ip:port", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "None", "QuasarRAT,RAT", "0", "abuse_ch"
"2025-07-07 10:15:07", "1554188", "147.185.221.29:34904", "ip:port", "botnet_cc", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "100", "None", "NjRAT", "0", "abuse_ch"
"2025-07-07 09:16:07", "1554186", "43.198.149.5:6628", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "None", "RAT,ValleyRAT", "0", "abuse_ch"
"2025-07-07 09:16:01", "1554185", "23.249.29.68:90", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "None", "RAT,ValleyRAT", "0", "abuse_ch"
"2025-07-07 08:54:00", "1554183", "24.158.36.34:443", "ip:port", "botnet_cc", "win.qakbot", "Oakboat,Pinkslipbot,Qbot,Quakbot", "QakBot", "2025-07-08 17:52:28", "75", "None", "drb-ra,Qakbot,Qbot,Quakbot", "0", "abuse_ch"
"2025-07-07 08:51:36", "1554182", "185.196.11.182:80", "ip:port", "botnet_cc", "win.broomstick", "CLEANBOOST,CleanUp,CleanUpLoader,Oyster", "Broomstick", "2025-07-08 17:49:30", "75", "None", "Broomstick,drb-ra,Oyster", "0", "abuse_ch"
"2025-07-07 08:01:19", "1554181", "13.38.41.124:20001", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2025-07-08 18:44:59", "100", "https://search.censys.io/hosts/13.38.41.124", "AMAZON-02,AS16509,C2,censys,Netsupport,RAT", "0", "DonPasci"
"2025-07-07 08:01:18", "1554180", "16.24.145.72:7207", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2025-07-08 17:47:42", "100", "https://search.censys.io/hosts/16.24.145.72", "AMAZON-02,AS16509,C2,censys,Netsupport,RAT", "0", "DonPasci"
"2025-07-07 08:01:11", "1554178", "168.231.110.190:443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-07-08 04:00:34", "100", "https://search.censys.io/hosts/168.231.110.190", "AS-HOSTINGER,AS47583,C2,censys,Mythic", "0", "DonPasci"
"2025-07-07 08:01:06", "1554177", "196.251.116.62:2222", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2025-07-08 17:50:48", "100", "https://search.censys.io/hosts/196.251.116.62", "AS401116,AsyncRAT,C2,censys,NYBULA,RAT", "0", "DonPasci"
"2025-07-07 08:00:36", "1554176", "103.143.81.95:4433", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 04:00:15", "100", "https://search.censys.io/hosts/103.143.81.95", "AS139659,C2,censys,CobaltStrike,cs-watermark-666666666,LUCID-AS-AP", "0", "DonPasci"
"2025-07-07 08:00:35", "1554175", "117.72.70.150:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 04:00:15", "100", "https://search.censys.io/hosts/117.72.70.150", "AS141679,C2,censys,CHINATELECOM-IDC-BTHBD-AP,CobaltStrike,cs-watermark-666666666", "0", "DonPasci"
"2025-07-07 08:00:33", "1554174", "119.8.127.123:59981", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 17:59:51", "100", "https://search.censys.io/hosts/119.8.127.123", "AS136907,C2,censys,CobaltStrike,cs-watermark-666666666,HWCLOUDS-AS-AP", "0", "DonPasci"
"2025-07-07 07:15:09", "1554173", "194.59.30.123:1750", "ip:port", "botnet_cc", "jar.strrat", "None", "STRRAT", "", "100", "None", "STRRAT", "0", "abuse_ch"
"2025-07-07 06:35:34", "1554169", "213.209.150.147:6000", "ip:port", "botnet_cc", "win.xworm", "None", "XWorm", "", "100", "None", "XWorm", "0", "abuse_ch"
"2025-07-07 06:21:53", "1554164", "51.250.8.230:20001", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "50", "https://www.shodan.io/host/51.250.8.230#20001", "c2,netbus,shodan", "0", "juroots"
"2025-07-07 06:21:36", "1554163", "84.132.23.65:80", "ip:port", "botnet_cc", "win.ghost_rat", "Farfli,Gh0st RAT,PCRat", "Ghost RAT", "", "50", "https://www.shodan.io/host/84.132.23.65#80", "c2,gh0st,shodan", "0", "juroots"
"2025-07-07 06:21:18", "1554162", "178.19.240.193:5938", "ip:port", "botnet_cc", "win.darkcomet", "Breut,Fynloski,klovbot", "DarkComet", "", "50", "https://www.shodan.io/host/178.19.240.193#5938", "c2,darkcomet,shodan", "0", "juroots"
"2025-07-07 06:21:03", "1554161", "196.251.116.62:444", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://www.shodan.io/host/196.251.116.62#444", "asyncrat,c2,shodan", "0", "juroots"
"2025-07-07 06:20:48", "1554160", "170.64.207.117:80", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-07-07 21:02:20", "50", "https://www.shodan.io/host/170.64.207.117#80", "c2,shodan,StarKillerC2", "0", "juroots"
"2025-07-07 06:20:12", "1554159", "205.185.114.104:8157", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "50", "https://www.shodan.io/host/205.185.114.104#8157", "c2,netsupport,shodan", "0", "juroots"
"2025-07-07 06:20:10", "1554158", "121.186.76.168:6001", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "50", "https://www.shodan.io/host/121.186.76.168#6001", "c2,netsupport,shodan", "0", "juroots"
"2025-07-07 06:19:44", "1554157", "38.244.195.30:31337", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "", "50", "https://www.shodan.io/host/38.244.195.30#31337", "c2,shodan,sliver", "0", "juroots"
"2025-07-07 06:19:43", "1554156", "142.44.35.188:31337", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "", "50", "https://www.shodan.io/host/142.44.35.188#31337", "c2,shodan,sliver", "0", "juroots"
"2025-07-07 06:19:41", "1554155", "51.68.231.231:31337", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "", "50", "https://www.shodan.io/host/51.68.231.231#31337", "c2,shodan,sliver", "0", "juroots"
"2025-07-07 06:19:22", "1554154", "221.132.29.137:4433", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-07 06:19:24", "50", "https://www.shodan.io/host/221.132.29.137#4433", "c2,cobaltstrike,shodan", "0", "juroots"
"2025-07-07 06:19:05", "1554153", "47.109.140.12:2233", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-07 06:19:24", "50", "https://www.shodan.io/host/47.109.140.12#2233", "c2,cobaltstrike,cs-watermark-999999,shodan", "0", "juroots"
"2025-07-07 06:18:46", "1554152", "1.92.138.71:8080", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 17:58:45", "50", "https://www.shodan.io/host/1.92.138.71#8080", "c2,cobaltstrike,cs-watermark-666666666,shodan", "0", "juroots"
"2025-07-07 06:18:43", "1554151", "114.55.29.53:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 17:59:35", "50", "https://www.shodan.io/host/114.55.29.53#443", "c2,cobaltstrike,cs-watermark-987654321,shodan", "0", "juroots"
"2025-07-07 06:15:09", "1554150", "88.218.93.71:443", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "100", "None", "NetSupport", "0", "abuse_ch"
"2025-07-07 06:04:46", "1554149", "47.239.69.149:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-1234567890", "0", "abuse_ch"
"2025-07-07 06:04:13", "1554148", "150.95.26.55:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-987654321", "0", "abuse_ch"
"2025-07-07 06:02:37", "1554147", "206.238.114.75:32212", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/250707-c9b92aw1cs", "AS399077,C2,rat,TERAEXCH,triage,valleyrat", "0", "DonPasci"
"2025-07-07 06:01:37", "1554145", "45.153.22.11:2424", "ip:port", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "https://tria.ge/250707-d14tcsbr6x", "AS214927,C2,PSB-AS,quasar,rat,triage", "0", "DonPasci"
"2025-07-07 06:01:15", "1554144", "118.195.235.103:8808", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2025-07-07 06:23:19", "100", "https://tria.ge/250707-b1daashn8s", "AS45090,asyncrat,C2,rat,TENCENT-NET-AP,triage", "0", "DonPasci"
"2025-07-07 06:01:00", "1554142", "196.251.69.238:2404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "https://tria.ge/250707-fc6n6axzev", "AS401120,C2,CHEAPY-HOST,rat,remcos,triage", "0", "DonPasci"
"2025-07-07 05:08:42", "1554138", "116.202.182.34:443", "ip:port", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "", "Vidar", "0", "crep1x"
"2025-07-07 04:01:49", "1554133", "89.110.81.103:80", "ip:port", "botnet_cc", "win.empire_downloader", "None", "Empire Downloader", "", "100", "https://search.censys.io/hosts/89.110.81.103", "AS216071,C2,censys,PowershellEmpire,VDSINA", "0", "DonPasci"
"2025-07-07 04:01:40", "1554132", "122.50.5.70:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/122.50.5.70", "AS131111,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-07-07 04:01:39", "1554131", "3.127.89.233:80", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/3.127.89.233", "AMAZON-02,AS16509,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-07-07 04:01:38", "1554130", "54.91.60.122:443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/54.91.60.122", "AMAZON-AES,AS14618,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-07-07 04:01:36", "1554129", "34.195.162.188:8443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/34.195.162.188", "AMAZON-AES,AS14618,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-07-07 04:01:35", "1554128", "65.0.55.238:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/65.0.55.238", "AMAZON-02,AS16509,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-07-07 04:01:34", "1554127", "13.60.201.128:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/13.60.201.128", "AMAZON-02,AS16509,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-07-07 04:01:21", "1554126", "40.176.253.172:45207", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2025-07-08 17:53:23", "100", "https://search.censys.io/hosts/40.176.253.172", "AMAZON-02,AS16509,C2,censys,Netsupport,RAT", "0", "DonPasci"
"2025-07-07 04:01:20", "1554125", "51.20.248.15:23642", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2025-07-08 17:54:43", "100", "https://search.censys.io/hosts/51.20.248.15", "AMAZON-02,AS16509,C2,censys,Netsupport,RAT", "0", "DonPasci"
"2025-07-07 04:01:18", "1554124", "13.246.42.27:1963", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "100", "https://search.censys.io/hosts/13.246.42.27", "AMAZON-02,AS16509,C2,censys,Netsupport,RAT", "0", "DonPasci"
"2025-07-07 04:01:05", "1554123", "37.72.168.146:45677", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "2025-07-08 17:53:11", "100", "https://search.censys.io/hosts/37.72.168.146", "AS29802,C2,censys,HVC-AS", "0", "dyingbreeds_"
"2025-07-07 04:01:03", "1554122", "5.181.2.21:1000", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "2025-07-08 17:54:32", "100", "https://search.censys.io/hosts/5.181.2.21", "AS215540,C2,censys,GCS-AS", "0", "dyingbreeds_"
"2025-07-07 04:00:44", "1554121", "196.251.116.62:222", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2025-07-08 17:50:48", "100", "https://search.censys.io/hosts/196.251.116.62", "AS401116,C2,censys,NYBULA,RAT", "0", "dyingbreeds_"
"2025-07-07 04:00:28", "1554120", "103.176.197.34:80", "ip:port", "botnet_cc", "win.ghost_rat", "Farfli,Gh0st RAT,PCRat", "Ghost RAT", "2025-07-07 04:00:46", "75", "https://search.censys.io/hosts/103.176.197.34", "AS152156,C2,censys,RAT", "0", "dyingbreeds_"
"2025-07-07 04:00:10", "1554119", "36.133.99.108:4443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-07 04:00:33", "100", "https://search.censys.io/hosts/36.133.99.108", "AS9808,C2,censys", "0", "dyingbreeds_"
"2025-07-07 03:30:42", "1554117", "45.204.192.216:8081", "ip:port", "botnet_cc", "win.fatal_rat", "Sainbox RAT", "FatalRat", "", "100", "None", "FatalRAT", "0", "abuse_ch"
"2025-07-07 02:45:31", "1554116", "206.238.114.75:32211", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "None", "RAT,ValleyRAT", "0", "abuse_ch"
"2025-07-07 00:01:57", "1554113", "108.61.252.113:4321", "ip:port", "botnet_cc", "win.empire_downloader", "None", "Empire Downloader", "", "100", "https://search.censys.io/hosts/108.61.252.113", "AS-VULTR,AS20473,C2,censys,PowershellEmpire", "0", "DonPasci"
"2025-07-07 00:01:51", "1554112", "154.91.180.29:41433", "ip:port", "botnet_cc", "win.adaptix_c2", "None", "AdaptixC2", "", "100", "https://search.censys.io/hosts/154.91.180.29", "AdaptixC2,AROSS-AS,AS400619,C2,censys", "0", "DonPasci"
"2025-07-07 00:01:43", "1554111", "160.218.107.14:80", "ip:port", "botnet_cc", "elf.bashlite", "gayfgt,Gafgyt,qbot,torlus,lizkebab", "Bashlite", "", "100", "https://search.censys.io/hosts/160.218.107.14", "AS5610,C2,censys,Gafgyt,O2-CZECH-REPUBLIC,open-dir", "0", "DonPasci"
"2025-07-07 00:01:40", "1554110", "134.209.207.184:23", "ip:port", "botnet_cc", "elf.bashlite", "gayfgt,Gafgyt,qbot,torlus,lizkebab", "Bashlite", "", "100", "https://search.censys.io/hosts/134.209.207.184", "AS14061,C2,censys,DIGITALOCEAN-ASN,Gafgyt", "0", "DonPasci"
"2025-07-07 00:01:24", "1554109", "13.233.168.184:26160", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2025-07-08 18:44:56", "100", "https://search.censys.io/hosts/13.233.168.184", "AMAZON-02,AS16509,C2,censys,Netsupport,RAT", "0", "DonPasci"
"2025-07-07 00:01:23", "1554108", "35.180.203.168:18572", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2025-07-08 17:53:00", "100", "https://search.censys.io/hosts/35.180.203.168", "AMAZON-02,AS16509,C2,censys,Netsupport,RAT", "0", "DonPasci"
"2025-07-07 00:01:19", "1554107", "52.167.137.175:443", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "2025-07-08 17:54:49", "100", "https://search.censys.io/hosts/52.167.137.175", "AS8075,C2,censys,Havoc,MICROSOFT-CORP-MSN-AS-BLOCK", "0", "DonPasci"
"2025-07-07 00:01:18", "1554106", "5.181.2.21:443", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "2025-07-08 17:54:33", "100", "https://search.censys.io/hosts/5.181.2.21", "AS215540,C2,censys,GCS-AS,Havoc", "0", "DonPasci"
"2025-07-07 00:01:13", "1554105", "103.230.69.188:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-07-08 18:43:22", "100", "https://search.censys.io/hosts/103.230.69.188", "AS150142,C2,censys,Mythic,WOLAST-AS-AP", "0", "DonPasci"
"2025-07-07 00:01:07", "1554104", "196.251.116.62:8888", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2025-07-08 17:50:50", "100", "https://search.censys.io/hosts/196.251.116.62", "AS401116,AsyncRAT,C2,censys,NYBULA,RAT", "0", "DonPasci"
"2025-07-07 00:01:06", "1554103", "128.90.115.156:5000", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2025-07-08 18:44:52", "100", "https://search.censys.io/hosts/128.90.115.156", "AS40861,AsyncRAT,C2,censys,PARAD-40-ASN,RAT", "0", "DonPasci"
"2025-07-07 00:00:48", "1554102", "114.132.190.235:443", "ip:port", "botnet_cc", "win.ghost_rat", "Farfli,Gh0st RAT,PCRat", "Ghost RAT", "2025-07-07 04:00:27", "100", "https://search.censys.io/hosts/114.132.190.235", "AS45090,C2,censys,Gh0st,RAT,TENCENT-NET-AP", "0", "DonPasci"
"2025-07-07 00:00:28", "1554101", "189.1.226.116:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 18:02:39", "100", "https://search.censys.io/hosts/189.1.226.116", "AS136907,C2,censys,CobaltStrike,cs-watermark-987654321,HWCLOUDS-AS-AP", "0", "DonPasci"
"2025-07-06 23:50:47", "1554100", "185.249.198.213:8088", "ip:port", "botnet_cc", "win.purelogs", "None", "PureLogs Stealer", "", "100", "None", "PureLogsStealer", "0", "abuse_ch"
"2025-07-06 23:10:51", "1554099", "91.151.89.158:4783", "ip:port", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "2025-07-08 04:00:42", "75", "https://bazaar.abuse.ch/sample/41f058f6975d5ad2e79c319cda04ff47eb21a01802122971a7b947572e300edd/", "quasar", "0", "abuse_ch"
"2025-07-06 22:15:40", "1554097", "136.0.157.47:8083", "ip:port", "botnet_cc", "win.xworm", "None", "XWorm", "", "100", "None", "XWorm", "0", "abuse_ch"
"2025-07-06 20:46:29", "1554072", "144.34.154.36:443", "ip:port", "botnet_cc", "win.deimos_c2", "None", "DeimosC2", "2025-07-08 17:46:45", "75", "None", "Deimos,drb-ra", "0", "abuse_ch"
"2025-07-06 20:01:45", "1554071", "107.172.86.208:1389", "ip:port", "botnet_cc", "win.xmrig", "None", "xmrig", "", "100", "https://search.censys.io/hosts/107.172.86.208", "AS-COLOCROSSING,AS36352,C2,censys,open-dir,Xmrig", "0", "DonPasci"
"2025-07-06 20:01:29", "1554070", "195.26.230.140:80", "ip:port", "botnet_cc", "elf.moobot", "None", "MooBot", "2025-07-07 04:01:20", "100", "https://search.censys.io/hosts/195.26.230.140", "AS57043,C2,censys,HOSTKEY-AS,moobot", "0", "DonPasci"
"2025-07-06 20:01:16", "1554069", "157.66.56.98:5000", "ip:port", "botnet_cc", "win.venom", "None", "Venom RAT", "2025-07-07 04:01:07", "100", "https://search.censys.io/hosts/157.66.56.98", "ARGON-AS-ID,AS58477,C2,censys,RAT,Venom", "0", "DonPasci"
"2025-07-06 20:01:13", "1554068", "31.57.219.32:5938", "ip:port", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "2025-07-07 04:00:58", "100", "https://search.censys.io/hosts/31.57.219.32", "AS399486,C2,censys,Quasar,RAT,VIRTUO", "0", "DonPasci"
"2025-07-06 20:01:11", "1554067", "103.230.69.188:443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-07-07 04:00:49", "100", "https://search.censys.io/hosts/103.230.69.188", "AS150142,C2,censys,Mythic,WOLAST-AS-AP", "0", "DonPasci"
"2025-07-06 20:01:05", "1554066", "88.229.27.40:4040", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2025-07-08 17:57:24", "100", "https://search.censys.io/hosts/88.229.27.40", "AS9121,AsyncRAT,C2,censys,RAT,TTNET", "0", "DonPasci"
"2025-07-06 20:00:34", "1554065", "175.27.249.87:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-07 04:00:24", "100", "https://search.censys.io/hosts/175.27.249.87", "AS45090,C2,censys,CobaltStrike,cs-watermark-666666666,TENCENT-NET-AP", "0", "DonPasci"
